dguid,alt_geo_code,geo_level,geo_name_full,geo_name,geo_kind,characteristic,population
2021S051259331495,59331495,Dissemination area,59331495,59331495,,"Population, 2021",57
2021A00055933878,5933878,Census subdivision,"Yawaucht 11, Indian reserve (IRI)",Yawaucht 11,Indian reserve (IRI),"Population, 2021",5
2021S051259331605,59331605,Dissemination area,59331605,59331605,,"Population, 2021",5
2021A00055933879,5933879,Census subdivision,"Zacht 5, Indian reserve (IRI)",Zacht 5,Indian reserve (IRI),"Population, 2021",5
2021S051259331613,59331613,Dissemination area,59331613,59331613,,"Population, 2021",5
2021A00055933880,5933880,Census subdivision,"Kamloops 1, Indian reserve (IRI)",Kamloops 1,Indian reserve (IRI),"Population, 2021",3915
2021S051259331501,59331501,Dissemination area,59331501,59331501,,"Population, 2021",805
2021S051259331659,59331659,Dissemination area,59331659,59331659,,"Population, 2021",1981
2021S051259331660,59331660,Dissemination area,59331660,59331660,,"Population, 2021",185
2021S051259331661,59331661,Dissemination area,59331661,59331661,,"Population, 2021",494
2021S051259331668,59331668,Dissemination area,59331668,59331668,,"Population, 2021",0
2021S051259331669,59331669,Dissemination area,59331669,59331669,,"Population, 2021",170
2021S051259331670,59331670,Dissemination area,59331670,59331670,,"Population, 2021",54
2021S051259331671,59331671,Dissemination area,59331671,59331671,,"Population, 2021",226
2021A00055933881,5933881,Census subdivision,"Spences Bridge, Indian reserve (IRI)",Spences Bridge,Indian reserve (IRI),"Population, 2021",
2021S051259331608,59331608,Dissemination area,59331608,59331608,,"Population, 2021",
2021S051259331738,59331738,Dissemination area,59331738,59331738,,"Population, 2021",
2021A00055933882,5933882,Census subdivision,"Kanaka Bar, Indian reserve (IRI)",Kanaka Bar,Indian reserve (IRI),"Population, 2021",0
2021S051259331682,59331682,Dissemination area,59331682,59331682,,"Population, 2021",0
2021A00055933884,5933884,Census subdivision,"Sahhaltkum 4, Indian reserve (IRI)",Sahhaltkum 4,Indian reserve (IRI),"Population, 2021",316
2021S051259331519,59331519,Dissemination area,59331519,59331519,,"Population, 2021",316
2021A00055933886,5933886,Census subdivision,"Nekalliston 2, Indian reserve (IRI)",Nekalliston 2,Indian reserve (IRI),"Population, 2021",0
2021S051259331689,59331689,Dissemination area,59331689,59331689,,"Population, 2021",0
2021A00055933887,5933887,Census subdivision,"North Thompson 1, Indian reserve (IRI)",North Thompson 1,Indian reserve (IRI),"Population, 2021",181
2021S051259331529,59331529,Dissemination area,59331529,59331529,,"Population, 2021",181
2021A00055933888,5933888,Census subdivision,"Louis Creek 4, Indian reserve (IRI)",Louis Creek 4,Indian reserve (IRI),"Population, 2021",15
2021S051259331686,59331686,Dissemination area,59331686,59331686,,"Population, 2021",15
2021A00055933889,5933889,Census subdivision,"Squaam 2, Indian reserve (IRI)",Squaam 2,Indian reserve (IRI),"Population, 2021",0
2021S051259331727,59331727,Dissemination area,59331727,59331727,,"Population, 2021",0
2021A00055933892,5933892,Census subdivision,"Stequmwhulpa 5, Indian reserve (IRI)",Stequmwhulpa 5,Indian reserve (IRI),"Population, 2021",26
2021S051259331747,59331747,Dissemination area,59331747,59331747,,"Population, 2021",26
2021A00055933893,5933893,Census subdivision,"Twoyqhalsht 16, Indian reserve (IRI)",Twoyqhalsht 16,Indian reserve (IRI),"Population, 2021",0
2021S051259331733,59331733,Dissemination area,59331733,59331733,,"Population, 2021",0
2021A00055933895,5933895,Census subdivision,"Shawniken 4B, Indian reserve (IRI)",Shawniken 4B,Indian reserve (IRI),"Population, 2021",
2021S051259331609,59331609,Dissemination area,59331609,59331609,,"Population, 2021",
2021A00055933896,5933896,Census subdivision,"Nekliptum 1, Indian reserve (IRI)",Nekliptum 1,Indian reserve (IRI),"Population, 2021",66
2021S051259331683,59331683,Dissemination area,59331683,59331683,,"Population, 2021",66
2021A00055933897,5933897,Census subdivision,"Boothroyd 8A, Indian reserve (IRI)",Boothroyd 8A,Indian reserve (IRI),"Population, 2021",0
2021S051259331587,59331587,Dissemination area,59331587,59331587,,"Population, 2021",0
2021S051259331622,59331622,Dissemination area,59331622,59331622,,"Population, 2021",0
2021S051259331623,59331623,Dissemination area,59331623,59331623,,"Population, 2021",0
2021A00055933898,5933898,Census subdivision,"Neskonlith, Indian reserve (IRI)",Neskonlith,Indian reserve (IRI),"Population, 2021",279
2021S051259331666,59331666,Dissemination area,59331666,59331666,,"Population, 2021",109
2021S051259331667,59331667,Dissemination area,59331667,59331667,,"Population, 2021",170
2021A00055933899,5933899,Census subdivision,"Entlqwekkinh 19, Indian reserve (IRI)",Entlqwekkinh 19,Indian reserve (IRI),"Population, 2021",5
2021S051259331731,59331731,Dissemination area,59331731,59331731,,"Population, 2021",5
2021S051259331732,59331732,Dissemination area,59331732,59331732,,"Population, 2021",0
2021S051259331734,59331734,Dissemination area,59331734,59331734,,"Population, 2021",0
2021A00035935,5935,Census division,"Central Okanagan, Regional district (RD)",Central Okanagan,Regional district (RD),"Population, 2021",222162
2021A00055935010,5935010,Census subdivision,"Kelowna, City (CY)",Kelowna,City (CY),"Population, 2021",144576
2021S051259350022,59350022,Dissemination area,59350022,59350022,,"Population, 2021",1266
2021S051259350023,59350023,Dissemination area,59350023,59350023,,"Population, 2021",1815
2021S051259350024,59350024,Dissemination area,59350024,59350024,,"Population, 2021",374
2021S051259350025,59350025,Dissemination area,59350025,59350025,,"Population, 2021",377
2021S051259350026,59350026,Dissemination area,59350026,59350026,,"Population, 2021",792
2021S051259350027,59350027,Dissemination area,59350027,59350027,,"Population, 2021",415
2021S051259350028,59350028,Dissemination area,59350028,59350028,,"Population, 2021",272
2021S051259350029,59350029,Dissemination area,59350029,59350029,,"Population, 2021",1859
2021S051259350030,59350030,Dissemination area,59350030,59350030,,"Population, 2021",1123
2021S051259350031,59350031,Dissemination area,59350031,59350031,,"Population, 2021",823
2021S051259350032,59350032,Dissemination area,59350032,59350032,,"Population, 2021",1689
2021S051259350034,59350034,Dissemination area,59350034,59350034,,"Population, 2021",416
2021S051259350035,59350035,Dissemination area,59350035,59350035,,"Population, 2021",1356
2021S051259350037,59350037,Dissemination area,59350037,59350037,,"Population, 2021",996
2021S051259350038,59350038,Dissemination area,59350038,59350038,,"Population, 2021",410
2021S051259350039,59350039,Dissemination area,59350039,59350039,,"Population, 2021",602
2021S051259350040,59350040,Dissemination area,59350040,59350040,,"Population, 2021",495
2021S051259350041,59350041,Dissemination area,59350041,59350041,,"Population, 2021",591
2021S051259350042,59350042,Dissemination area,59350042,59350042,,"Population, 2021",892
2021S051259350043,59350043,Dissemination area,59350043,59350043,,"Population, 2021",630
2021S051259350044,59350044,Dissemination area,59350044,59350044,,"Population, 2021",554
2021S051259350045,59350045,Dissemination area,59350045,59350045,,"Population, 2021",558
2021S051259350046,59350046,Dissemination area,59350046,59350046,,"Population, 2021",526
2021S051259350047,59350047,Dissemination area,59350047,59350047,,"Population, 2021",746
2021S051259350048,59350048,Dissemination area,59350048,59350048,,"Population, 2021",466
2021S051259350049,59350049,Dissemination area,59350049,59350049,,"Population, 2021",669
2021S051259350050,59350050,Dissemination area,59350050,59350050,,"Population, 2021",973
2021S051259350051,59350051,Dissemination area,59350051,59350051,,"Population, 2021",607
2021S051259350052,59350052,Dissemination area,59350052,59350052,,"Population, 2021",1070
2021S051259350053,59350053,Dissemination area,59350053,59350053,,"Population, 2021",643
2021S051259350054,59350054,Dissemination area,59350054,59350054,,"Population, 2021",586
2021S051259350055,59350055,Dissemination area,59350055,59350055,,"Population, 2021",1011
2021S051259350056,59350056,Dissemination area,59350056,59350056,,"Population, 2021",669
2021S051259350057,59350057,Dissemination area,59350057,59350057,,"Population, 2021",867
2021S051259350058,59350058,Dissemination area,59350058,59350058,,"Population, 2021",353
2021S051259350059,59350059,Dissemination area,59350059,59350059,,"Population, 2021",471
2021S051259350060,59350060,Dissemination area,59350060,59350060,,"Population, 2021",549
2021S051259350061,59350061,Dissemination area,59350061,59350061,,"Population, 2021",327
2021S051259350062,59350062,Dissemination area,59350062,59350062,,"Population, 2021",1689
2021S051259350066,59350066,Dissemination area,59350066,59350066,,"Population, 2021",720
2021S051259350067,59350067,Dissemination area,59350067,59350067,,"Population, 2021",1131
2021S051259350068,59350068,Dissemination area,59350068,59350068,,"Population, 2021",685
2021S051259350069,59350069,Dissemination area,59350069,59350069,,"Population, 2021",937
2021S051259350070,59350070,Dissemination area,59350070,59350070,,"Population, 2021",602
2021S051259350071,59350071,Dissemination area,59350071,59350071,,"Population, 2021",1117
2021S051259350072,59350072,Dissemination area,59350072,59350072,,"Population, 2021",695
2021S051259350073,59350073,Dissemination area,59350073,59350073,,"Population, 2021",806
2021S051259350074,59350074,Dissemination area,59350074,59350074,,"Population, 2021",1156
2021S051259350075,59350075,Dissemination area,59350075,59350075,,"Population, 2021",512
2021S051259350076,59350076,Dissemination area,59350076,59350076,,"Population, 2021",1008
2021S051259350077,59350077,Dissemination area,59350077,59350077,,"Population, 2021",4622
2021S051259350078,59350078,Dissemination area,59350078,59350078,,"Population, 2021",525
2021S051259350079,59350079,Dissemination area,59350079,59350079,,"Population, 2021",776
2021S051259350080,59350080,Dissemination area,59350080,59350080,,"Population, 2021",1203
2021S051259350081,59350081,Dissemination area,59350081,59350081,,"Population, 2021",633
2021S051259350082,59350082,Dissemination area,59350082,59350082,,"Population, 2021",505
2021S051259350083,59350083,Dissemination area,59350083,59350083,,"Population, 2021",368
2021S051259350086,59350086,Dissemination area,59350086,59350086,,"Population, 2021",655
2021S051259350087,59350087,Dissemination area,59350087,59350087,,"Population, 2021",345
2021S051259350088,59350088,Dissemination area,59350088,59350088,,"Population, 2021",730
2021S051259350089,59350089,Dissemination area,59350089,59350089,,"Population, 2021",763
2021S051259350090,59350090,Dissemination area,59350090,59350090,,"Population, 2021",570
2021S051259350091,59350091,Dissemination area,59350091,59350091,,"Population, 2021",1001
2021S051259350092,59350092,Dissemination area,59350092,59350092,,"Population, 2021",610
2021S051259350093,59350093,Dissemination area,59350093,59350093,,"Population, 2021",700
2021S051259350094,59350094,Dissemination area,59350094,59350094,,"Population, 2021",476
2021S051259350095,59350095,Dissemination area,59350095,59350095,,"Population, 2021",469
2021S051259350096,59350096,Dissemination area,59350096,59350096,,"Population, 2021",670
2021S051259350097,59350097,Dissemination area,59350097,59350097,,"Population, 2021",423
2021S051259350098,59350098,Dissemination area,59350098,59350098,,"Population, 2021",547
2021S051259350099,59350099,Dissemination area,59350099,59350099,,"Population, 2021",636
2021S051259350100,59350100,Dissemination area,59350100,59350100,,"Population, 2021",517
2021S051259350101,59350101,Dissemination area,59350101,59350101,,"Population, 2021",321
2021S051259350102,59350102,Dissemination area,59350102,59350102,,"Population, 2021",359
2021S051259350103,59350103,Dissemination area,59350103,59350103,,"Population, 2021",759
2021S051259350104,59350104,Dissemination area,59350104,59350104,,"Population, 2021",609
2021S051259350105,59350105,Dissemination area,59350105,59350105,,"Population, 2021",908
2021S051259350106,59350106,Dissemination area,59350106,59350106,,"Population, 2021",385
2021S051259350107,59350107,Dissemination area,59350107,59350107,,"Population, 2021",860
2021S051259350109,59350109,Dissemination area,59350109,59350109,,"Population, 2021",840
2021S051259350110,59350110,Dissemination area,59350110,59350110,,"Population, 2021",617
2021S051259350111,59350111,Dissemination area,59350111,59350111,,"Population, 2021",653
2021S051259350112,59350112,Dissemination area,59350112,59350112,,"Population, 2021",803
2021S051259350113,59350113,Dissemination area,59350113,59350113,,"Population, 2021",316
2021S051259350114,59350114,Dissemination area,59350114,59350114,,"Population, 2021",437
2021S051259350115,59350115,Dissemination area,59350115,59350115,,"Population, 2021",648
2021S051259350116,59350116,Dissemination area,59350116,59350116,,"Population, 2021",494
2021S051259350117,59350117,Dissemination area,59350117,59350117,,"Population, 2021",474
2021S051259350119,59350119,Dissemination area,59350119,59350119,,"Population, 2021",1137
2021S051259350120,59350120,Dissemination area,59350120,59350120,,"Population, 2021",471
2021S051259350121,59350121,Dissemination area,59350121,59350121,,"Population, 2021",490
2021S051259350124,59350124,Dissemination area,59350124,59350124,,"Population, 2021",838
2021S051259350125,59350125,Dissemination area,59350125,59350125,,"Population, 2021",454
2021S051259350126,59350126,Dissemination area,59350126,59350126,,"Population, 2021",913
2021S051259350127,59350127,Dissemination area,59350127,59350127,,"Population, 2021",859
2021S051259350128,59350128,Dissemination area,59350128,59350128,,"Population, 2021",635
2021S051259350129,59350129,Dissemination area,59350129,59350129,,"Population, 2021",849
2021S051259350130,59350130,Dissemination area,59350130,59350130,,"Population, 2021",772
2021S051259350131,59350131,Dissemination area,59350131,59350131,,"Population, 2021",608
2021S051259350132,59350132,Dissemination area,59350132,59350132,,"Population, 2021",275
