geoname_id,bc_geographic_name,geoname_type,lat,lon,place_population,cd_uid,district,district_label,basin_district,basin_district_label,basin,basin_label,basin_hub,is_hub,basin_access,place_access,assigned_by,hub_distance_km
17736,Poplar Grove,Community,49.5309297,-119.5615987,495,5907,okanagan-similkameen,Okanagan-Similkameen,okanagan-similkameen,Okanagan-Similkameen,penticton,South Okanagan,Penticton,FALSE,road,road,nearest,4.1
65655,Penticton 3A,Indian Reserve,49.5665030,-119.7845280,458,5907,okanagan-similkameen,Okanagan-Similkameen,okanagan-similkameen,Okanagan-Similkameen,penticton,South Okanagan,Penticton,FALSE,road,road,nearest,15.6
16296,Shingle Creek,Locality,49.5165026,-119.8011940,458,5907,okanagan-similkameen,Okanagan-Similkameen,okanagan-similkameen,Okanagan-Similkameen,penticton,South Okanagan,Penticton,FALSE,road,road,nearest,15.1
16216,Prairie Valley,Community,49.5943020,-119.7057560,447,5907,okanagan-similkameen,Okanagan-Similkameen,okanagan-similkameen,Okanagan-Similkameen,penticton,South Okanagan,Penticton,FALSE,road,road,nearest,13.2
20359,Naramata,Community,49.5969103,-119.5975006,437,5907,okanagan-similkameen,Okanagan-Similkameen,okanagan-similkameen,Okanagan-Similkameen,penticton,South Okanagan,Penticton,FALSE,road,road,nearest,10.7
2658,Greata,Locality,49.6998373,-119.7511968,340,5907,okanagan-similkameen,Okanagan-Similkameen,okanagan-similkameen,Okanagan-Similkameen,penticton,South Okanagan,Penticton,FALSE,road,road,nearest,24.9
17985,Okanagan Falls,Community,49.3449140,-119.5716060,309,5907,okanagan-similkameen,Okanagan-Similkameen,okanagan-similkameen,Okanagan-Similkameen,penticton,South Okanagan,Penticton,FALSE,road,road,nearest,17.4
6445,Mason Creek,Community,57.3327077,-122.7858327,472,5955,peace-river,Peace River,peace-river,Peace River,pink-mountain,Alaska Highway North,Pink Mountain,FALSE,road,road,nearest,37.0
23007,Trutch,Locality,57.7332319,-122.9515735,472,5955,peace-river,Peace River,peace-river,Peace River,pink-mountain,Alaska Highway North,Pink Mountain,FALSE,road,road,nearest,82.1
2747,Beatton Ranch,Locality,56.7332178,-122.5848512,449,5955,peace-river,Peace River,peace-river,Peace River,pink-mountain,Alaska Highway North,Pink Mountain,FALSE,road,road,nearest,33.6
306,Boring Ranch,Locality,56.9498869,-122.7015311,449,5955,peace-river,Peace River,peace-river,Peace River,pink-mountain,Alaska Highway North,Pink Mountain,FALSE,road,road,nearest,14.5
584,Brady Ranch,Locality,56.8263889,-122.6291667,449,5955,peace-river,Peace River,peace-river,Peace River,pink-mountain,Alaska Highway North,Pink Mountain,FALSE,road,road,nearest,24.0
39718,Buckinghorse River,Community,57.3868224,-122.8534789,449,5955,peace-river,Peace River,peace-river,Peace River,pink-mountain,Alaska Highway North,Pink Mountain,FALSE,road,road,nearest,44.2
11896,Federal Ranch,Locality,56.4402778,-122.3930556,449,5955,peace-river,Peace River,peace-river,Peace River,pink-mountain,Alaska Highway North,Pink Mountain,FALSE,road,road,nearest,66.4
40616,Halfway Ranch,Locality,56.4998870,-122.0348215,449,5955,peace-river,Peace River,peace-river,Peace River,pink-mountain,Alaska Highway North,Pink Mountain,FALSE,road,road,nearest,66.2
14597,Hickethier Ranch,Locality,56.5165518,-122.2181623,449,5955,peace-river,Peace River,peace-river,Peace River,pink-mountain,Alaska Highway North,Pink Mountain,FALSE,road,road,nearest,60.3
1844,Lexau Ranch,Locality,56.5165530,-122.1181586,449,5955,peace-river,Peace River,peace-river,Peace River,pink-mountain,Alaska Highway North,Pink Mountain,FALSE,road,road,nearest,62.4
19588,McKearney Ranch,Locality,56.6332174,-122.4681762,449,5955,peace-river,Peace River,peace-river,Peace River,pink-mountain,Alaska Highway North,Pink Mountain,FALSE,road,road,nearest,44.6
20569,McLean Ranch,Locality,56.5165526,-122.1514932,449,5955,peace-river,Peace River,peace-river,Peace River,pink-mountain,Alaska Highway North,Pink Mountain,FALSE,road,road,nearest,61.6
38535,Pink Mountain,Locality,57.0332240,-122.5181943,449,5955,peace-river,Peace River,peace-river,Peace River,pink-mountain,Alaska Highway North,Pink Mountain,TRUE,road,road,hub,0.0
20417,Sikanni Chief,Locality,57.2332254,-122.7015428,449,5955,peace-river,Peace River,peace-river,Peace River,pink-mountain,Alaska Highway North,Pink Mountain,FALSE,road,road,nearest,24.8
20510,Simpson Ranch,Locality,56.5998839,-122.4348403,449,5955,peace-river,Peace River,peace-river,Peace River,pink-mountain,Alaska Highway North,Pink Mountain,FALSE,road,road,nearest,48.5
41179,Upper Halfway,Community,56.5150466,-122.2363284,449,5955,peace-river,Peace River,peace-river,Peace River,pink-mountain,Alaska Highway North,Pink Mountain,FALSE,road,road,nearest,60.1
15857,Wagner Ranch,Locality,56.5151626,-122.2389964,449,5955,peace-river,Peace River,peace-river,Peace River,pink-mountain,Alaska Highway North,Pink Mountain,FALSE,road,road,nearest,60.1
23953,Wonowon,Community,56.7290048,-121.8083437,449,5955,peace-river,Peace River,peace-river,Peace River,pink-mountain,Alaska Highway North,Pink Mountain,FALSE,road,road,nearest,54.8
19255,Port Alberni,City,49.2344444,-124.8058333,18938,5923,alberni-clayoquot,Alberni-Clayoquot,alberni-clayoquot,Alberni-Clayoquot,port-alberni,Port Alberni Valley,Port Alberni,TRUE,pass,road,hub,0.0
65274,Cleho 6,Indian Reserve,48.9331075,-125.2346823,875,5923,alberni-clayoquot,Alberni-Clayoquot,alberni-clayoquot,Alberni-Clayoquot,port-alberni,Port Alberni Valley,Port Alberni,FALSE,pass,road,nearest,45.8
65276,Equis 8,Indian Reserve,48.9664404,-125.2846847,875,5923,alberni-clayoquot,Alberni-Clayoquot,alberni-clayoquot,Alberni-Clayoquot,port-alberni,Port Alberni Valley,Port Alberni,FALSE,pass,road,nearest,45.9
65275,Keith Island 7,Indian Reserve,48.9164402,-125.2846834,875,5923,alberni-clayoquot,Alberni-Clayoquot,alberni-clayoquot,Alberni-Clayoquot,port-alberni,Port Alberni Valley,Port Alberni,FALSE,pass,road,nearest,49.7
65291,Nettle Island 5,Indian Reserve,48.9331075,-125.2346823,875,5923,alberni-clayoquot,Alberni-Clayoquot,alberni-clayoquot,Alberni-Clayoquot,port-alberni,Port Alberni Valley,Port Alberni,FALSE,pass,road,nearest,45.8
19663,Sproat Lake,Community,49.2831121,-124.9180156,875,5923,alberni-clayoquot,Alberni-Clayoquot,alberni-clayoquot,Alberni-Clayoquot,port-alberni,Port Alberni Valley,Port Alberni,FALSE,pass,road,nearest,9.8
65277,Tsahaheh 1,Indian Reserve,49.2697222,-124.8591667,596,5923,alberni-clayoquot,Alberni-Clayoquot,alberni-clayoquot,Alberni-Clayoquot,port-alberni,Port Alberni Valley,Port Alberni,FALSE,pass,road,nearest,5.5
38661,Great Central,Locality,49.3164448,-124.9846852,593,5923,alberni-clayoquot,Alberni-Clayoquot,alberni-clayoquot,Alberni-Clayoquot,port-alberni,Port Alberni Valley,Port Alberni,FALSE,pass,road,nearest,15.9
5424,Kleecoot,Community,49.2973170,-124.9483650,593,5923,alberni-clayoquot,Alberni-Clayoquot,alberni-clayoquot,Alberni-Clayoquot,port-alberni,Port Alberni Valley,Port Alberni,FALSE,pass,road,nearest,12.5
13169,Sahara Heights,Community,49.2497803,-124.7846773,566,5923,alberni-clayoquot,Alberni-Clayoquot,alberni-clayoquot,Alberni-Clayoquot,port-alberni,Port Alberni Valley,Port Alberni,FALSE,pass,road,nearest,2.3
9248,Arrowview Heights,Community,49.2421254,-124.7682150,555,5923,alberni-clayoquot,Alberni-Clayoquot,alberni-clayoquot,Alberni-Clayoquot,port-alberni,Port Alberni Valley,Port Alberni,FALSE,pass,road,nearest,2.9
541,Alberni,Community,49.2497801,-124.8013445,497,5923,alberni-clayoquot,Alberni-Clayoquot,alberni-clayoquot,Alberni-Clayoquot,port-alberni,Port Alberni Valley,Port Alberni,FALSE,pass,road,nearest,1.7
2774,Beaver Creek,Community,49.3250126,-124.9011142,480,5923,alberni-clayoquot,Alberni-Clayoquot,alberni-clayoquot,Alberni-Clayoquot,port-alberni,Port Alberni Valley,Port Alberni,FALSE,pass,road,nearest,12.2
10460,Cameron Heights,Community,49.2197300,-124.8071535,474,5923,alberni-clayoquot,Alberni-Clayoquot,alberni-clayoquot,Alberni-Clayoquot,port-alberni,Port Alberni Valley,Port Alberni,FALSE,pass,road,nearest,1.6
5005,Cherry Creek,Community,49.2828552,-124.7892036,468,5923,alberni-clayoquot,Alberni-Clayoquot,alberni-clayoquot,Alberni-Clayoquot,port-alberni,Port Alberni Valley,Port Alberni,FALSE,pass,road,nearest,5.5
65293,Cous 3,Indian Reserve,49.1831128,-124.8346770,375,5923,alberni-clayoquot,Alberni-Clayoquot,alberni-clayoquot,Alberni-Clayoquot,port-alberni,Port Alberni Valley,Port Alberni,FALSE,pass,road,nearest,6.1
65273,Ahmitsa 5,Indian Reserve,48.9664431,-125.0513444,256,5923,alberni-clayoquot,Alberni-Clayoquot,alberni-clayoquot,Alberni-Clayoquot,port-alberni,Port Alberni Valley,Port Alberni,FALSE,pass,road,nearest,34.7
65212,Ahuk 1,Indian Reserve,48.7164445,-124.8846660,256,5923,alberni-clayoquot,Alberni-Clayoquot,alberni-clayoquot,Alberni-Clayoquot,port-alberni,Port Alberni Valley,Port Alberni,FALSE,pass,road,nearest,57.9
11066,Bamfield,Community,48.8286204,-125.1349456,256,5923,alberni-clayoquot,Alberni-Clayoquot,alberni-clayoquot,Alberni-Clayoquot,port-alberni,Port Alberni Valley,Port Alberni,FALSE,pass,road,nearest,51.1
65288,Chuchakacook 4,Indian Reserve,49.0831126,-124.8346743,256,5923,alberni-clayoquot,Alberni-Clayoquot,alberni-clayoquot,Alberni-Clayoquot,port-alberni,Port Alberni Valley,Port Alberni,FALSE,pass,road,nearest,17.0
40437,Ecoole,Locality,48.9683333,-125.0583333,256,5923,alberni-clayoquot,Alberni-Clayoquot,alberni-clayoquot,Alberni-Clayoquot,port-alberni,Port Alberni Valley,Port Alberni,FALSE,pass,road,nearest,34.8
65303,Homitan 8,Indian Reserve,48.7664463,-124.7346628,256,5923,alberni-clayoquot,Alberni-Clayoquot,alberni-clayoquot,Alberni-Clayoquot,port-alberni,Port Alberni Valley,Port Alberni,FALSE,pass,road,nearest,52.3
65302,Iktuksasuk 7,Indian Reserve,48.6997782,-124.8513313,256,5923,alberni-clayoquot,Alberni-Clayoquot,alberni-clayoquot,Alberni-Clayoquot,port-alberni,Port Alberni Valley,Port Alberni,FALSE,pass,road,nearest,59.5
65299,Ilclo 12,Indian Reserve,48.8164470,-124.6846626,256,5923,alberni-clayoquot,Alberni-Clayoquot,alberni-clayoquot,Alberni-Clayoquot,port-alberni,Port Alberni Valley,Port Alberni,FALSE,pass,road,nearest,47.3
3839,Kildonan,Locality,49.0007500,-124.9945000,256,5923,alberni-clayoquot,Alberni-Clayoquot,alberni-clayoquot,Alberni-Clayoquot,port-alberni,Port Alberni Valley,Port Alberni,FALSE,pass,road,nearest,29.4
65295,Saouk 16,Indian Reserve,48.8997817,-124.5846618,256,5923,alberni-clayoquot,Alberni-Clayoquot,alberni-clayoquot,Alberni-Clayoquot,port-alberni,Port Alberni Valley,Port Alberni,FALSE,pass,road,nearest,40.6
65280,Tseoowa 4,Indian Reserve,48.9831102,-125.0180105,256,5923,alberni-clayoquot,Alberni-Clayoquot,alberni-clayoquot,Alberni-Clayoquot,port-alberni,Port Alberni Valley,Port Alberni,FALSE,pass,road,nearest,31.9
65214,Tsuquanah 2,Indian Reserve,48.6831113,-124.8679980,256,5923,alberni-clayoquot,Alberni-Clayoquot,alberni-clayoquot,Alberni-Clayoquot,port-alberni,Port Alberni Valley,Port Alberni,FALSE,pass,road,nearest,61.5
65292,Ahahswinis 1,Indian Reserve,49.2664466,-124.8180121,150,5923,alberni-clayoquot,Alberni-Clayoquot,alberni-clayoquot,Alberni-Clayoquot,port-alberni,Port Alberni Valley,Port Alberni,FALSE,pass,road,nearest,3.7
62791,Anaqtl'a,First Nation Village,48.8000000,-125.1197222,104,5923,alberni-clayoquot,Alberni-Clayoquot,alberni-clayoquot,Alberni-Clayoquot,port-alberni,Port Alberni Valley,Port Alberni,FALSE,pass,road,nearest,53.5
65290,Klehkoot 2,Indian Reserve,49.2908333,-124.9002778,15,5923,alberni-clayoquot,Alberni-Clayoquot,alberni-clayoquot,Alberni-Clayoquot,port-alberni,Port Alberni Valley,Port Alberni,FALSE,pass,road,nearest,9.3
62968,Hi'tatis,First Nation Village,49.0205556,-125.0375000,10,5923,alberni-clayoquot,Alberni-Clayoquot,alberni-clayoquot,Alberni-Clayoquot,port-alberni,Port Alberni Valley,Port Alberni,FALSE,pass,road,nearest,29.2
65279,Alberni 2,Indian Reserve,49.2164464,-124.8180107,0,5923,alberni-clayoquot,Alberni-Clayoquot,alberni-clayoquot,Alberni-Clayoquot,port-alberni,Port Alberni Valley,Port Alberni,FALSE,pass,road,nearest,2.2
38681,Powell River,City,49.8355555,-124.5244444,14392,5927,qathet,qathet,qathet,qathet,powell-river,qathet / Powell River,Powell River,TRUE,ferry,road,hub,0.0
8976,Myrtle Point,Community,49.7997857,-124.4846832,698,5927,qathet,qathet,qathet,qathet,powell-river,qathet / Powell River,Powell River,FALSE,ferry,road,nearest,4.9
6134,Gillies Bay,Community,49.6811396,-124.4849432,670,5927,qathet,qathet,qathet,qathet,powell-river,qathet / Powell River,Powell River,FALSE,ferry,ferry,zone:texada-island,17.4
56243,Teeshohsum,Community,49.8972222,-124.6083333,662,5927,qathet,qathet,qathet,qathet,powell-river,qathet / Powell River,Powell River,FALSE,ferry,road,nearest,9.1
65024,Ahpokum 9,Indian Reserve,50.2331198,-124.5846985,645,5927,qathet,qathet,qathet,qathet,powell-river,qathet / Powell River,Powell River,FALSE,ferry,road,nearest,44.4
34894,Bliss Landing,Locality,50.0331161,-124.8180334,645,5927,qathet,qathet,qathet,qathet,powell-river,qathet / Powell River,Powell River,FALSE,ferry,road,nearest,30.4
34766,Homfray Creek,Locality,50.2997862,-124.6347020,645,5927,qathet,qathet,qathet,qathet,powell-river,qathet / Powell River,Powell River,FALSE,ferry,road,nearest,52.2
65061,Klahoose 1,Indian Reserve,50.5164577,-124.3180316,645,5927,qathet,qathet,qathet,qathet,powell-river,qathet / Powell River,Powell River,FALSE,ferry,road,nearest,77.1
38216,Larsons Landing,Locality,49.9831174,-124.6846945,645,5927,qathet,qathet,qathet,qathet,powell-river,qathet / Powell River,Powell River,FALSE,ferry,road,nearest,20.0
65062,Quaniwsom 2,Indian Reserve,50.4831232,-124.4013666,645,5927,qathet,qathet,qathet,qathet,powell-river,qathet / Powell River,Powell River,FALSE,ferry,road,nearest,72.5
14960,Theodosia Arm,Locality,50.0664509,-124.7013641,645,5927,qathet,qathet,qathet,qathet,powell-river,qathet / Powell River,Powell River,FALSE,ferry,road,nearest,28.6
8831,Lang Bay,Community,49.7805722,-124.3503956,625,5927,qathet,qathet,qathet,qathet,powell-river,qathet / Powell River,Powell River,FALSE,ferry,road,nearest,13.9
13660,Saltery Bay,Community,49.7832347,-124.1790751,625,5927,qathet,qathet,qathet,qathet,powell-river,qathet / Powell River,Powell River,FALSE,ferry,road,nearest,25.5
34713,Stillwater,Community,49.7644003,-124.3018172,625,5927,qathet,qathet,qathet,qathet,powell-river,qathet / Powell River,Powell River,FALSE,ferry,road,nearest,17.8
766,Brew Bay,Community,49.7763834,-124.3744262,611,5927,qathet,qathet,qathet,qathet,powell-river,qathet / Powell River,Powell River,FALSE,ferry,road,nearest,12.6
37950,Lund,Community,49.9816936,-124.7592177,605,5927,qathet,qathet,qathet,qathet,powell-river,qathet / Powell River,Powell River,FALSE,ferry,road,nearest,23.4
25213,Cranberry,Community,49.8732790,-124.5260150,583,5927,qathet,qathet,qathet,qathet,powell-river,qathet / Powell River,Powell River,FALSE,ferry,road,nearest,4.2
20237,Westview,Community,49.8331187,-124.5180185,567,5927,qathet,qathet,qathet,qathet,powell-river,qathet / Powell River,Powell River,FALSE,ferry,road,nearest,0.5
22133,Wildwood,Community,49.8896531,-124.5551403,504,5927,qathet,qathet,qathet,qathet,powell-river,qathet / Powell River,Powell River,FALSE,ferry,road,nearest,6.4
40576,False Bay,Community,49.4909365,-124.3494321,498,5927,qathet,qathet,qathet,qathet,powell-river,qathet / Powell River,Powell River,FALSE,ferry,road,nearest,40.3
5798,Blubber Bay,Community,49.7951307,-124.6226815,456,5927,qathet,qathet,qathet,qathet,powell-river,qathet / Powell River,Powell River,FALSE,ferry,ferry,zone:texada-island,8.4
40348,Marshall School Junction,Locality,49.7108961,-124.5099593,456,5927,qathet,qathet,qathet,qathet,powell-river,qathet / Powell River,Powell River,FALSE,ferry,road,nearest,13.9
40923,Van Anda,Community,49.7581515,-124.5562489,456,5927,qathet,qathet,qathet,qathet,powell-river,qathet / Powell River,Powell River,FALSE,ferry,ferry,zone:texada-island,8.9
40202,Cokoqueneets SB 23,Indian Government District : Land Unit,49.7747873,-124.3346779,21,5927,qathet,qathet,qathet,qathet,powell-river,qathet / Powell River,Powell River,FALSE,ferry,road,nearest,15.2
21226,Prince George,City,53.9130556,-122.7452778,80259,5953,fraser-fort-george,Fraser-Fort George,fraser-fort-george,Fraser-Fort George,prince-george,Prince George & Area,Prince George,TRUE,road,road,hub,0.0
4927,Charella Garden,Community,53.8801803,-122.7889125,1240,5953,fraser-fort-george,Fraser-Fort George,fraser-fort-george,Fraser-Fort George,prince-george,Prince George & Area,Prince George,FALSE,road,road,nearest,4.6
15321,Shady Valley,Community,53.9739202,-122.7310084,1196,5953,fraser-fort-george,Fraser-Fort George,fraser-fort-george,Fraser-Fort George,prince-george,Prince George & Area,Prince George,FALSE,road,road,nearest,6.8
64799,Clesbaoneecheck 3,Indian Reserve,53.9665050,-122.9458726,969,5953,fraser-fort-george,Fraser-Fort George,fraser-fort-george,Fraser-Fort George,prince-george,Prince George & Area,Prince George,FALSE,road,road,nearest,14.4
18952,Reid Lake,Community,53.9676982,-123.1038894,969,5953,fraser-fort-george,Fraser-Fort George,fraser-fort-george,Fraser-Fort George,prince-george,Prince George & Area,Prince George,FALSE,road,road,nearest,24.2
1620,Buckhorn,Community,53.7998398,-122.6514123,906,5953,fraser-fort-george,Fraser-Fort George,fraser-fort-george,Fraser-Fort George,prince-george,Prince George & Area,Prince George,FALSE,road,road,nearest,14.0
8241,Mud River,Locality,53.7665017,-123.0180905,844,5953,fraser-fort-george,Fraser-Fort George,fraser-fort-george,Fraser-Fort George,prince-george,Prince George & Area,Prince George,FALSE,road,road,nearest,24.2
10853,College Heights,Community,53.8696531,-122.7760094,787,5953,fraser-fort-george,Fraser-Fort George,fraser-fort-george,Fraser-Fort George,prince-george,Prince George & Area,Prince George,FALSE,road,road,nearest,5.2
15109,Otway,Community,53.9637832,-122.8414415,779,5953,fraser-fort-george,Fraser-Fort George,fraser-fort-george,Fraser-Fort George,prince-george,Prince George & Area,Prince George,FALSE,road,road,nearest,8.5
16834,Pineview,Community,53.8369610,-122.6564930,775,5953,fraser-fort-george,Fraser-Fort George,fraser-fort-george,Fraser-Fort George,prince-george,Prince George & Area,Prince George,FALSE,road,road,nearest,10.3
37544,Baldy Hughes,Community,53.6178714,-122.9362233,704,5953,fraser-fort-george,Fraser-Fort George,fraser-fort-george,Fraser-Fort George,prince-george,Prince George & Area,Prince George,FALSE,road,road,nearest,35.1
2810,Beaverley,Community,53.8100405,-122.8814949,704,5953,fraser-fort-george,Fraser-Fort George,fraser-fort-george,Fraser-Fort George,prince-george,Prince George & Area,Prince George,FALSE,road,road,nearest,14.5
68921,Blackwater 1,Indian Reserve,53.3305556,-122.8855556,704,5953,fraser-fort-george,Fraser-Fort George,fraser-fort-george,Fraser-Fort George,prince-george,Prince George & Area,Prince George,FALSE,road,road,nearest,65.4
64556,Deep Creek 5,Indian Reserve,53.2998284,-123.1180783,704,5953,fraser-fort-george,Fraser-Fort George,fraser-fort-george,Fraser-Fort George,prince-george,Prince George & Area,Prince George,FALSE,road,road,nearest,72.5
64555,Nahlquonate 2,Indian Reserve,53.2998276,-123.1847472,704,5953,fraser-fort-george,Fraser-Fort George,fraser-fort-george,Fraser-Fort George,prince-george,Prince George & Area,Prince George,FALSE,road,road,nearest,74.1
24071,Punchaw,Locality,53.4331625,-123.1847517,704,5953,fraser-fort-george,Fraser-Fort George,fraser-fort-george,Fraser-Fort George,prince-george,Prince George & Area,Prince George,FALSE,road,road,nearest,60.7
24346,Vanway,Community,53.8522200,-122.8109900,700,5953,fraser-fort-george,Fraser-Fort George,fraser-fort-george,Fraser-Fort George,prince-george,Prince George & Area,Prince George,FALSE,road,road,nearest,8.0
17850,Nukko Lake,Community,54.0781349,-122.9900690,670,5953,fraser-fort-george,Fraser-Fort George,fraser-fort-george,Fraser-Fort George,prince-george,Prince George & Area,Prince George,FALSE,road,road,nearest,24.4
